9002396	79063887	0
24745304	79063887	0
17570342	79063887	0
27042527	79063887	0
14046366	79063887	0
21816070	79063887	0
32859025	79063887	0
32917889	79063887	0
33576067	79063887	0
33252464	79063887	0
33809039	79063887	0
19985553	79063887	0
33187416	79063887	0
25984056	79063887	0
34118863	79063887	0
6331305	79063887	0
33673171	79063887	0
12115558	79063887	0
20450780	79063887	0
30325822	79063887	0
21084096	76118727	0
11659309	76118727	0
7024345	76118727	0
32710976	76118727	0
25257275	76118727	0
33871800	76118727	0
18688673	76118727	0
35584800	76118727	0
26109898	76118727	0
32933819	76118727	0
13187846	76118727	0
17345877	76118727	0
21390505	76118727	0
28699458	76118727	0
12505157	76118727	0
26544151	29946871	0
17198467	29946871	0
33064957	29946871	0
6366833	29946871	0
33128931	29946871	0
33012457	29946871	0
6989385	29946871	0
21704174	29946871	0
21612140	29946871	0
6362702	29946871	0
24411974	29946871	0
34448221	29946871	0
36284658	29946871	1
17202404	29946871	0
34807677	29946871	0
11040731	29946871	0
11005090	85540098	0
29328950	85540098	0
30549979	85540098	0
21813440	85540098	0
36164403	85540098	0
35818768	85540098	0
12649980	85540098	0
33051577	85540098	0
19740138	85540098	0
21421708	85540098	0
9343452	85540098	0
25501283	85540098	0
34076267	85540098	0
27725140	85540098	0
33216143	85540098	0
28840507	85369522	0
22251483	85369522	0
25818136	85369522	0
24346606	85369522	0
20830496	85369522	0
33062879	85369522	0
25501111	85369522	0
25984056	85369522	0
7461070	85369522	0
18408026	85369522	0
30286087	85369522	0
32497161	85369522	0
10032240	85369522	0
31683599	85369522	0
31111607	85369522	0
28516930	85369522	0
6377879	85369522	0
32686735	85369522	0
33240837	85369522	0
34595727	77699618	0
30681680	77699618	0
6340330	77699618	0
31767535	77699618	1
30409823	77699618	0
6366833	77699618	0
32857440	77699618	1
35178680	77699618	0
16452175	77699618	0
32592201	77699618	0
33052229	77699618	0
32671410	77699618	0
28336761	77699618	0
31052562	77699618	0
15723827	77699618	0
33576067	62945228	0
6591328	62945228	0
32225529	62945228	0
34124688	62945228	0
22454517	62945228	0
31220201	62945228	0
34283196	62945228	0
9001027	62945228	0
9341916	62945228	0
21638800	62945228	0
13864884	62945228	2
22423108	13382403	0
30456825	13382403	0
31888345	13382403	0
20306047	13382403	0
20818028	13382403	0
32419773	13382403	0
22345789	13382403	0
33077114	13382403	0
15925358	13382403	0
25228876	13382403	1
28703583	13382403	0
34392821	13382403	0
33946118	76455835	0
33438580	76455835	0
18960682	76455835	1
16965651	76455835	0
33664662	76455835	0
33069657	76455835	0
11481352	76455835	0
33165899	76455835	0
4629377	76455835	0
28456290	76455835	0
35780859	76455835	0
34076267	76455835	0
31715215	76455835	0
35849301	76455835	0
32917889	76455835	0
28840507	90075069	0
32352104	90075069	0
21113933	90075069	0
28084542	90075069	0
6714482	90075069	0
29269406	90075069	0
33761187	90075069	0
29240593	90075069	0
20043657	90075069	0
31126046	90075069	0
31669415	90075069	0
1890003	90075069	0
34633411	90075069	0
35062592	90075069	0
33379739	90075069	0
16656406	90075069	0
34485987	90075069	0
29661122	56640741	0
18960682	56640741	0
31348946	56640741	0
6714482	56640741	0
24123748	56640741	0
20707117	56640741	0
28103910	56640741	0
13989251	56640741	0
33679206	56640741	0
17009268	56640741	0
31709511	56640741	0
20115184	56640741	0
21963685	56640741	0
30749660	65645769	0
21113933	65645769	0
34247194	65645769	0
27866805	65645769	0
12144018	65645769	0
27770607	65645769	0
16180139	65645769	0
30532258	65645769	0
32022942	65645769	0
12182048	65645769	0
35966602	65645769	0
27926041	65645769	0
33821628	65645769	1
32990253	65645769	0
15904260	65645769	0
30671564	84208593	0
34782004	84208593	0
25501111	84208593	0
34597686	84208593	0
34846017	84208593	0
32863401	84208593	0
30445991	84208593	0
26157834	84208593	0
34124688	84208593	0
8973353	84208593	0
27843941	84208593	0
12612366	84208593	0
35547644	84208593	0
9352553	84208593	0
31932427	84208593	0
12650469	67785320	0
19526811	67785320	0
7461070	67785320	0
33486639	67785320	0
34143966	67785320	1
30373538	67785320	0
33068296	67785320	0
20525885	11277493	0
23197558	11277493	0
29946110	11277493	0
32100821	11277493	0
27042527	11277493	0
31130954	11277493	0
32373104	11277493	0
29240593	11277493	0
36284158	11277493	0
21875134	11277493	0
31304413	75296739	0
6591328	75296739	0
33062879	75296739	0
17209680	75296739	0
32660118	75296739	0
32254355	75296739	1
34541196	75296739	0
14643012	75296739	0
24810427	75296739	0
34118863	75296739	0
29897514	75296739	0
23976069	75296739	0
34505978	75296739	0
34520320	30692001	0
24836967	30692001	0
24920925	30692001	0
24033300	30692001	0
25204525	30692001	0
28282475	30692001	0
34938843	30692001	0
18588873	30692001	0
35780859	30692001	0
12115558	30692001	0
21390505	30692001	0
25775728	30692001	0
34520320	78595139	0
15090544	78595139	0
21542387	78595139	0
35190093	78595139	0
23930372	78595139	0
26957039	78595139	0
34541196	69551279	0
19745059	69551279	0
34247194	69551279	0
20707117	69551279	0
28708910	69551279	0
6385218	69551279	0
31085823	69551279	0
19004420	69551279	0
25984056	69551279	0
6363862	69551279	0
6577371	69551279	0
33247422	69551279	0
9001027	69551279	0
11230438	69551279	0
33486639	69551279	0
21638800	69551279	0
16180139	69551279	0
34459107	69551279	0
33231241	69551279	0
33216143	69551279	1
25775728	69551279	0
18703384	37934501	0
19543823	37934501	0
33364411	37934501	0
36234845	37934501	0
19526811	37934501	0
27926041	37934501	0
16576843	37934501	0
30471957	37934501	0
34898118	37934501	0
34642421	37934501	0
28755767	84085449	0
34935952	84085449	0
36295352	84085449	0
31980158	84085449	0
19740138	84085449	0
35108698	84085449	1
31645369	84085449	0
35547644	84085449	0
33894279	63816989	1
32013055	63816989	0
16452175	63816989	0
31595861	63816989	0
31119763	63816989	0
17950689	63816989	0
30721568	63816989	0
33809039	6739525	0
15846764	6739525	1
33065445	6739525	0
29570140	6739525	0
9854801	6739525	0
30184706	6739525	0
32419773	6739525	0
6337843	6739525	0
29738904	6739525	0
21551272	6739525	0
33315871	6739525	0
23976069	6739525	0
31708939	6739525	0
16675095	6739525	0
26924011	6739525	1
26544151	2555176	0
34062617	2555176	0
11951621	2555176	0
33275968	2555176	0
35811010	2555176	0
8372126	2555176	0
15864091	2555176	0
29969742	4566336	0
19745059	4566336	0
26434831	4566336	0
6989385	4566336	0
15470430	4566336	0
25413296	4566336	0
31623508	4566336	0
27770607	4566336	0
14386965	4566336	0
32419773	4566336	0
33803732	4566336	0
31201977	4566336	0
32891267	4566336	0
17122301	4566336	0
30064988	68091989	0
8047576	68091989	0
16844474	68091989	0
33219756	68091989	0
11010163	68091989	0
20180974	68091989	1
32206989	68091989	0
34485987	68091989	0
31512988	68091989	0
32686735	68091989	0
32501615	43430201	0
30445265	43430201	0
17831296	43430201	0
24311529	43430201	0
17345877	43430201	0
35306730	43430201	0
6450461	43430201	0
17861393	90117913	0
32225529	90117913	0
32729289	90117913	2
7074645	90117913	0
20270833	90117913	0
25310533	90117913	0
20920795	90117913	0
32660118	90117913	0
21490602	90117913	0
30137403	90117913	0
31583992	936457	0
32824301	936457	0
30456825	936457	0
18219069	936457	0
28128411	936457	0
11521789	936457	0
21638800	936457	0
10280828	936457	0
32636949	936457	0
33065445	9240886	0
35787023	9240886	0
15550171	9240886	0
32100821	9240886	0
11010793	9240886	0
9401283	9240886	0
10414542	9240886	0
33110177	9240886	0
34602512	60992209	0
22669040	60992209	0
11248017	60992209	0
14046366	60992209	0
33630666	60992209	0
32173500	60992209	0
11040731	60992209	0
29926960	60992209	0
32589704	60992209	0
31909661	60992209	0
22165846	73626918	0
27988876	73626918	1
32603741	73626918	0
29946110	73626918	0
31388006	73626918	0
16844474	73626918	0
6339764	73626918	0
6450461	73626918	0
30084056	12220488	0
22149709	12220488	0
18906895	12220488	0
9158581	12220488	0
18386513	12220488	0
11126523	12220488	0
34619389	12220488	0
28516930	12220488	0
30721568	12220488	0
6576528	12220488	0
31514096	12668977	0
19972883	12668977	0
30194569	12668977	1
32095928	12668977	0
12022475	12668977	0
36070491	12668977	0
25818136	12668977	0
36281483	12668977	2
25257275	12668977	0
33052229	12668977	0
6577371	12668977	0
10824531	12668977	0
28736191	11421822	0
10464405	11421822	0
19745059	11421822	0
20707117	11421822	0
6335568	11421822	0
