1	14	2
1	35	0
1	46	0
1	83	0
1	93	0
1	94	0
1	153	2
1	170	1
1	184	2
1	194	2
1	238	1
1	289	0
1	292	2
1	304	2
1	320	2
1	462	0
1	492	2
1	494	0
1	638	0
1	684	1
1	692	0
1	740	0
1	752	2
1	765	2
1	775	0
1	781	0
1	786	2
1	885	2
1	915	0
1	952	0
1	964	2
1	979	0
2	93	2
2	127	2
2	170	2
2	255	2
2	292	2
2	308	2
2	383	2
2	492	2
2	504	2
2	516	2
2	607	2
2	687	1
2	765	1
2	775	1
2	964	2
2	996	2
3	9	0
3	12	0
3	35	1
3	86	0
3	121	1
3	127	0
3	132	0
3	153	1
3	166	0
3	168	0
3	170	1
3	193	0
3	205	0
3	246	0
3	292	1
3	304	1
3	320	0
3	390	0
3	395	0
3	405	1
3	507	0
3	544	1
3	569	0
3	584	1
3	646	0
3	661	0
3	666	0
3	756	0
3	786	1
3	791	0
3	806	0
3	812	0
3	814	1
3	858	0
3	859	1
3	885	1
3	964	0
3	969	0
3	996	0
4	128	0
4	342	0
4	545	0
4	636	0
4	670	0
4	816	0
4	979	0
5	64	1
5	71	0
5	96	2
5	238	0
5	383	0
5	460	0
5	501	0
5	527	0
5	619	0
5	667	2
5	737	2
5	837	0
5	841	0
5	846	0
6	56	1
6	58	0
6	235	0
6	243	2
6	287	2
6	320	1
6	566	1
6	812	0
6	946	1
7	1	0
7	4	0
7	7	0
7	9	0
7	19	0
7	46	0
7	47	0
7	54	0
7	56	0
7	62	0
7	64	0
7	65	0
7	66	0
7	86	1
7	88	0
7	99	0
7	114	0
7	116	0
7	117	0
7	118	0
7	119	0
7	122	0
7	124	0
7	131	1
7	135	0
7	142	0
7	153	0
7	156	0
7	163	0
7	166	0
7	169	0
7	174	0
7	192	0
7	194	2
7	196	0
7	201	0
7	202	0
7	221	0
7	235	0
7	236	0
7	255	0
7	270	0
7	278	0
7	287	0
7	288	0
7	292	2
7	304	1
7	305	0
7	306	1
7	310	0
7	311	0
7	312	0
7	333	0
7	350	0
7	352	0
7	355	0
7	361	0
7	373	0
7	379	0
7	381	0
7	388	0
7	395	1
7	421	0
7	425	0
7	427	0
7	428	0
7	433	0
7	449	0
7	455	0
7	456	0
7	462	1
7	463	1
7	477	0
7	478	0
7	483	0
7	494	0
7	499	0
7	500	0
7	521	0
7	522	0
7	525	0
7	537	0
7	538	0
7	539	0
7	552	0
7	563	0
7	564	0
7	565	0
7	572	0
7	583	0
7	586	0
7	599	0
7	616	0
7	622	0
7	634	0
7	636	0
7	640	0
7	654	0
7	669	0
7	682	0
7	684	0
7	693	0
7	699	0
7	705	0
7	708	0
7	716	0
7	719	0
7	728	0
7	729	0
7	739	0
7	740	0
7	756	0
7	757	0
7	760	0
7	763	0
7	764	0
7	781	0
7	782	0
7	786	2
7	793	0
7	800	0
7	810	0
7	814	0
7	817	0
7	821	0
7	826	0
7	837	0
7	860	0
7	868	0
7	871	0
7	875	0
7	884	0
7	885	2
7	890	0
7	896	0
7	900	0
7	906	0
7	909	0
7	917	0
7	926	0
7	948	0
7	952	1
7	955	0
7	964	2
7	970	0
7	973	0
7	989	0
7	998	0
8	2	0
8	12	0
8	23	0
8	35	0
8	91	0
8	111	0
8	121	0
8	127	1
8	132	2
8	141	0
8	164	0
8	168	0
8	170	1
8	191	0
8	194	0
8	208	0
8	244	1
8	304	1
8	320	0
8	378	2
8	398	1
8	410	0
8	424	2
8	441	2
8	477	0
8	487	0
8	498	1
8	500	1
8	522	1
8	537	1
8	562	0
8	593	0
8	594	0
8	597	0
8	684	2
8	744	0
8	786	1
8	795	0
8	819	2
8	859	0
8	866	0
8	868	0
8	886	0
8	910	0
8	930	0
8	935	0
8	955	1
8	960	0
8	964	1
8	967	0
8	969	0
8	976	1
8	1000	0
9	180	0
9	235	2
9	267	0
9	395	0
9	396	1
9	646	0
9	744	0
9	812	0
9	893	0
9	979	0
10	56	2
10	93	0
10	115	1
10	235	2
10	636	2
10	668	1
10	729	1
10	812	0
10	837	0
11	1	0
11	11	0
11	12	0
11	86	0
11	170	0
11	194	0
11	293	0
11	304	0
11	306	0
11	320	0
11	395	0
11	655	0
11	663	0
11	675	0
11	684	0
11	791	2
11	964	0
12	1	0
12	21	0
12	90	0
12	119	2
12	121	1
12	127	1
12	153	1
12	154	0
12	197	0
12	269	1
12	287	0
12	304	0
12	320	0
12	373	0
12	410	1
12	424	0
12	492	1
12	493	0
12	501	0
12	529	1
12	588	1
12	687	0
12	703	1
12	807	1
12	849	1
12	853	0
12	960	0
13	35	2
13	50	2
13	121	2
13	127	2
13	129	2
13	235	0
13	292	2
13	304	2
13	594	2
13	597	2
13	684	2
13	812	2
13	885	2
13	964	2
14	12	0
14	135	1
14	231	0
14	304	1
14	382	2
14	410	0
14	473	0
14	475	1
14	625	0
14	775	0
14	789	2
15	16	2
15	29	0
15	206	1
15	328	1
15	369	1
15	396	1
15	507	0
15	573	0
15	646	0
15	657	1
15	838	2
15	896	2
15	926	0
15	943	1
15	994	1
16	105	2
16	169	2
16	170	0
16	187	2
16	211	0
16	229	2
16	328	2
16	359	2
16	381	2
16	504	0
16	570	1
16	795	2
16	797	2
16	943	2
17	56	0
17	87	0
17	96	0
17	134	0
17	162	0
17	211	0
17	612	0
17	650	0
17	812	0
17	965	0
18	12	2
18	35	1
18	235	0
18	304	0
18	395	1
18	463	0
18	503	0
18	576	2
18	594	1
18	646	1
18	695	0
18	721	2
18	767	1
18	784	0
18	795	1
18	798	0
18	812	0
18	837	0
18	858	2
18	983	0
19	53	0
19	98	0
19	144	0
19	159	0
19	178	0
19	182	2
19	217	1
19	429	0
19	464	2
19	502	2
19	528	1
19	653	0
19	704	1
19	754	1
19	787	1
19	804	2
19	913	1
19	959	0
19	996	2
20	53	0
20	86	0
20	90	0
20	127	1
20	170	1
20	208	0
20	234	0
20	235	0
20	272	2
20	304	1
20	316	0
20	329	0
20	342	0
20	370	1
20	401	0
20	469	0
20	488	0
20	597	0
20	607	1
20	710	1
20	744	2
20	747	0
20	767	1
20	793	0
20	795	1
20	808	1
20	812	0
20	826	1
20	837	0
20	854	0
20	888	0
20	898	0
20	949	0
20	969	1
20	996	0
20	998	0
21	19	0
21	29	0
21	56	0
21	115	0
21	119	0
21	147	0
21	149	0
21	252	0
21	395	0
21	396	1
21	483	0
21	492	1
21	646	0
21	665	0
21	675	0
21	744	0
21	762	0
21	765	0
21	812	0
21	818	1
21	885	1
21	910	0
21	964	0
22	50	0
22	56	0
22	62	0
22	119	0
22	161	0
22	235	0
22	260	0
22	480	0
22	567	0
22	573	0
22	621	0
22	646	0
22	766	0
22	767	1
22	896	0
22	920	0
22	948	0
22	951	0
22	960	0
22	996	0
23	53	2
23	82	2
23	122	0
23	150	2
23	173	1
23	304	1
23	309	2
23	320	1
23	479	1
23	729	1
23	787	1
23	983	0
23	996	0
24	8	0
24	35	1
24	122	0
24	235	0
24	338	0
24	597	1
24	693	2
24	858	0
24	944	0
24	947	0
24	996	0
25	1	1
25	223	0
25	235	2
25	320	2
25	359	2
25	409	0
25	504	2
25	571	2
25	573	0
25	646	2
25	744	0
25	767	2
25	795	1
25	902	0
25	996	1
26	12	2
26	14	0
26	127	0
26	166	0
26	170	1
26	173	0
26	178	0
26	299	0
26	304	1
26	326	0
26	348	2
26	447	0
26	477	1
26	502	0
26	520	0
26	555	1
26	585	0
26	650	1
26	677	1
26	707	0
26	744	2
26	747	2
26	763	2
26	767	0
26	787	0
26	814	0
26	837	0
26	927	2
26	930	1
26	937	0
26	983	0
27	1	1
27	12	0
27	21	0
27	99	1
27	121	1
27	129	1
27	153	1
27	170	0
27	252	2
27	292	1
27	304	0
27	320	0
27	345	0
27	382	1
27	455	0
27	477	1
27	492	0
27	538	2
27	540	0
27	642	0
27	686	0
27	693	0
27	727	1
27	765	2
27	786	1
27	827	2
27	828	0
27	885	2
27	886	1
27	930	2
27	964	2
27	969	1
27	998	0
28	3	2
28	6	2
28	11	2
28	12	2
28	15	2
28	36	2
28	41	1
28	51	2
28	52	2
28	54	2
28	58	2
28	61	2
28	65	2
28	74	2
28	79	2
28	83	2
28	86	2
28	90	2
28	93	2
28	94	2
28	102	2
28	105	2
28	107	2
28	108	2
28	110	2
28	111	2
28	115	0
28	118	2
28	122	2
28	125	2
28	127	2
28	133	2
28	138	2
28	142	2
28	147	2
28	148	2
28	149	2
28	153	2
28	154	2
28	155	2
28	157	2
28	162	2
28	165	2
28	170	2
28	171	2
28	172	2
28	175	2
28	177	2
28	179	2
28	181	2
28	184	2
28	186	2
28	191	2
28	192	2
28	193	2
28	196	2
28	197	2
28	202	2
28	206	2
28	209	2
28	212	2
28	220	2
28	223	2
28	235	2
28	237	2
28	240	2
28	244	2
28	249	2
28	253	2
28	256	2
28	264	2
28	269	2
28	271	0
28	277	2
28	289	2
28	290	2
28	294	2
28	299	2
28	304	2
28	305	2
28	310	2
28	315	2
28	316	2
28	320	2
28	324	2
28	335	2
28	341	2
28	349	2
28	351	2
28	352	2
28	353	2
28	354	2
28	359	2
28	364	2
28	365	2
28	369	2
28	379	2
28	387	2
28	390	2
28	394	2
28	395	2
28	396	2
28	397	2
28	399	2
28	402	2
28	405	2
28	406	2
28	407	2
28	408	2
28	418	2
28	434	2
28	438	2
28	442	2
28	443	2
28	451	2
28	458	2
28	466	2
28	470	2
28	471	2
28	473	2
28	480	2
28	483	1
28	484	2
28	485	2
28	492	1
28	493	2
28	494	2
28	498	1
28	516	1
28	523	2
28	529	2
28	535	2
28	537	2
28	540	2
